student_id,student_name,disciplina,instrumento,data_entrega,percentual_acertos
1021,Larissa Leão,Geografia,Questionário Online,2025-08-08,78.38
1021,Larissa Leão,História,Questionário Online,2025-08-17,61.61
1022,Rael Vieira,Ciências,Trabalho,2025-02-06,79.68
1022,Rael Vieira,Ciências,Trabalho,2025-02-13,89.67
1022,Rael Vieira,Ciências,Questionário Online,2025-02-14,77.43
1022,Rael Vieira,Ciências,Questionário Online,2025-03-06,78.48
1022,Rael Vieira,Inglês,Trabalho,2025-03-06,92.39
1022,Rael Vieira,Matemática,Questionário Online,2025-03-23,93.43
1022,Rael Vieira,Português,Prova,2025-03-27,79.53
1022,Rael Vieira,Matemática,Questionário Online,2025-04-22,94.74
1022,Rael Vieira,Inglês,Questionário Online,2025-04-29,95.19
1022,Rael Vieira,Ciências,Questionário Online,2025-05-13,92.92
1022,Rael Vieira,Geografia,Apresentação,2025-05-14,91.45
1022,Rael Vieira,História,Apresentação,2025-06-07,80.12
1022,Rael Vieira,Português,Questionário Online,2025-06-09,84.91
1022,Rael Vieira,Ciências,Questionário Online,2025-06-16,89.54
1022,Rael Vieira,Geografia,Questionário Online,2025-06-20,91.76
1022,Rael Vieira,Inglês,Questionário Online,2025-06-21,94.88
1022,Rael Vieira,Ciências,Trabalho,2025-07-06,94.68
1022,Rael Vieira,Inglês,Trabalho,2025-07-26,82.2
1022,Rael Vieira,Português,Trabalho,2025-07-29,77.0
1022,Rael Vieira,Português,Trabalho,2025-07-31,64.78
1022,Rael Vieira,Ciências,Questionário Online,2025-08-04,94.74
1022,Rael Vieira,História,Questionário Online,2025-08-16,94.31
1023,Bruno Duarte,Ciências,Trabalho,2025-02-27,83.07
1023,Bruno Duarte,Inglês,Prova,2025-03-04,81.42
1023,Bruno Duarte,Inglês,Trabalho,2025-03-12,68.35
1023,Bruno Duarte,Matemática,Trabalho,2025-03-27,74.51
1023,Bruno Duarte,História,Questionário Online,2025-04-16,79.44
1023,Bruno Duarte,Inglês,Questionário Online,2025-04-18,83.96
1023,Bruno Duarte,Inglês,Apresentação,2025-04-22,69.38
1023,Bruno Duarte,Matemática,Apresentação,2025-04-28,82.95
1023,Bruno Duarte,História,Prova,2025-06-04,84.53
1023,Bruno Duarte,Ciências,Trabalho,2025-06-05,71.94
1023,Bruno Duarte,Português,Questionário Online,2025-07-03,77.29
1023,Bruno Duarte,Matemática,Apresentação,2025-07-08,72.38
1023,Bruno Duarte,Inglês,Trabalho,2025-07-10,74.05
1023,Bruno Duarte,História,Trabalho,2025-07-15,72.16
1023,Bruno Duarte,Português,Prova,2025-08-04,77.02
1023,Bruno Duarte,Matemática,Prova,2025-08-07,72.93
1024,Nicolas Cavalcanti,História,Trabalho,2025-02-20,70.65
1024,Nicolas Cavalcanti,História,Questionário Online,2025-02-27,70.57
1024,Nicolas Cavalcanti,Inglês,Questionário Online,2025-03-15,71.81
1024,Nicolas Cavalcanti,Inglês,Prova,2025-04-17,67.82
1024,Nicolas Cavalcanti,Português,Prova,2025-05-20,78.04
1024,Nicolas Cavalcanti,Matemática,Apresentação,2025-05-20,78.59
1024,Nicolas Cavalcanti,Português,Questionário Online,2025-06-02,65.97
1024,Nicolas Cavalcanti,Português,Trabalho,2025-06-05,60.87
1024,Nicolas Cavalcanti,Inglês,Trabalho,2025-06-10,63.47
1024,Nicolas Cavalcanti,Geografia,Trabalho,2025-07-01,67.48
1024,Nicolas Cavalcanti,Matemática,Trabalho,2025-08-13,77.97
1025,Yan Pereira,Inglês,Questionário Online,2025-02-04,57.86
1025,Yan Pereira,Português,Questionário Online,2025-02-12,53.27
1025,Yan Pereira,Inglês,Trabalho,2025-03-01,65.84
1025,Yan Pereira,Português,Questionário Online,2025-03-22,55.49
1025,Yan Pereira,Ciências,Trabalho,2025-03-26,67.85
1025,Yan Pereira,Português,Trabalho,2025-03-27,65.52
1025,Yan Pereira,Ciências,Trabalho,2025-04-02,56.67
1025,Yan Pereira,Inglês,Prova,2025-04-08,59.84
1025,Yan Pereira,Inglês,Apresentação,2025-04-23,52.23
1025,Yan Pereira,Português,Apresentação,2025-04-25,51.87
1025,Yan Pereira,Inglês,Apresentação,2025-05-04,56.14
1025,Yan Pereira,Ciências,Prova,2025-05-06,65.17
1025,Yan Pereira,Inglês,Apresentação,2025-05-08,56.59
1025,Yan Pereira,Geografia,Questionário Online,2025-05-19,62.99
1025,Yan Pereira,História,Trabalho,2025-05-24,65.2
1025,Yan Pereira,Inglês,Trabalho,2025-05-27,57.42
1025,Yan Pereira,Inglês,Prova,2025-05-30,64.5
1025,Yan Pereira,História,Apresentação,2025-06-08,66.41
1025,Yan Pereira,Geografia,Questionário Online,2025-06-09,70.5
1025,Yan Pereira,Geografia,Trabalho,2025-06-15,62.28
1025,Yan Pereira,História,Apresentação,2025-06-17,68.57
1025,Yan Pereira,Geografia,Trabalho,2025-06-21,70.85
1025,Yan Pereira,História,Questionário Online,2025-07-01,62.98
1025,Yan Pereira,História,Apresentação,2025-07-11,64.95
1025,Yan Pereira,Geografia,Prova,2025-07-22,56.16
1025,Yan Pereira,Matemática,Trabalho,2025-08-05,66.14
1025,Yan Pereira,Geografia,Questionário Online,2025-08-07,70.68
1025,Yan Pereira,Geografia,Apresentação,2025-08-12,70.76
1025,Yan Pereira,Português,Questionário Online,2025-08-15,69.82
1026,Murilo Leão,Inglês,Questionário Online,2025-03-01,68.05
1026,Murilo Leão,Ciências,Questionário Online,2025-03-05,74.94
1026,Murilo Leão,Ciências,Prova,2025-03-17,72.46
1026,Murilo Leão,Matemática,Questionário Online,2025-03-17,58.29
1026,Murilo Leão,Matemática,Questionário Online,2025-04-01,73.92
1026,Murilo Leão,Inglês,Prova,2025-04-02,62.15
1026,Murilo Leão,Ciências,Prova,2025-04-16,58.83
1026,Murilo Leão,História,Trabalho,2025-06-05,74.93
1026,Murilo Leão,História,Trabalho,2025-06-21,58.42
1026,Murilo Leão,Inglês,Trabalho,2025-07-03,65.99
1026,Murilo Leão,Português,Trabalho,2025-07-22,69.01
1026,Murilo Leão,História,Prova,2025-08-15,66.1
1027,Nathan Almeida,Inglês,Trabalho,2025-02-02,76.72
1027,Nathan Almeida,Geografia,Prova,2025-02-07,76.35
1027,Nathan Almeida,Ciências,Apresentação,2025-02-11,39.0
1027,Nathan Almeida,História,Trabalho,2025-02-13,80.01
1027,Nathan Almeida,Português,Questionário Online,2025-02-14,69.49
1027,Nathan Almeida,Ciências,Apresentação,2025-02-21,71.57
1027,Nathan Almeida,Inglês,Questionário Online,2025-03-11,78.71
1027,Nathan Almeida,História,Trabalho,2025-03-15,61.61
1027,Nathan Almeida,Português,Trabalho,2025-03-19,62.8
1027,Nathan Almeida,Geografia,Trabalho,2025-04-11,74.97
1027,Nathan Almeida,Inglês,Apresentação,2025-04-13,63.61
1027,Nathan Almeida,Geografia,Apresentação,2025-05-01,75.35
1027,Nathan Almeida,Ciências,Prova,2025-05-03,68.09
1027,Nathan Almeida,Geografia,Questionário Online,2025-05-13,76.61
1027,Nathan Almeida,Ciências,Questionário Online,2025-05-27,68.43
1027,Nathan Almeida,História,Trabalho,2025-05-30,66.56
1027,Nathan Almeida,História,Prova,2025-06-10,77.5
1027,Nathan Almeida,Ciências,Prova,2025-07-30,73.41
1027,Nathan Almeida,Matemática,Apresentação,2025-08-14,69.41
1027,Nathan Almeida,Português,Prova,2025-08-14,63.14
1027,Nathan Almeida,Matemática,Trabalho,2025-08-16,62.06
1028,Ana Farias,História,Apresentação,2025-02-27,65.3
1028,Ana Farias,História,Prova,2025-03-02,47.31
1028,Ana Farias,Português,Prova,2025-03-11,62.96
1028,Ana Farias,Português,Questionário Online,2025-03-11,53.24
1028,Ana Farias,Geografia,Prova,2025-03-18,47.52
1028,Ana Farias,Português,Trabalho,2025-03-30,25.94
1028,Ana Farias,Português,Questionário Online,2025-04-01,51.41
1028,Ana Farias,História,Questionário Online,2025-04-09,65.78
1028,Ana Farias,História,Apresentação,2025-04-25,53.99
1028,Ana Farias,Geografia,Trabalho,2025-05-01,49.88
1028,Ana Farias,Português,Prova,2025-05-26,49.92
1028,Ana Farias,Ciências,Questionário Online,2025-06-17,31.83
1029,Benjamin da Costa,História,Apresentação,2025-02-18,71.53
1029,Benjamin da Costa,Geografia,Apresentação,2025-02-24,52.06
1029,Benjamin da Costa,Matemática,Questionário Online,2025-02-27,61.88
1029,Benjamin da Costa,História,Trabalho,2025-03-03,64.59
1029,Benjamin da Costa,Português,Trabalho,2025-03-23,52.45
1029,Benjamin da Costa,Português,Trabalho,2025-04-04,62.11
1029,Benjamin da Costa,Inglês,Prova,2025-05-04,63.06
1029,Benjamin da Costa,Inglês,Trabalho,2025-05-13,55.17
1029,Benjamin da Costa,Inglês,Questionário Online,2025-05-14,67.34
1029,Benjamin da Costa,História,Questionário Online,2025-05-22,39.08
1029,Benjamin da Costa,Português,Apresentação,2025-05-23,66.14
1029,Benjamin da Costa,Matemática,Trabalho,2025-05-23,58.88
1029,Benjamin da Costa,Geografia,Prova,2025-05-24,61.23
1029,Benjamin da Costa,Português,Apresentação,2025-06-02,70.06
1029,Benjamin da Costa,Matemática,Prova,2025-06-20,56.85
1029,Benjamin da Costa,Matemática,Questionário Online,2025-06-23,67.79
1029,Benjamin da Costa,Geografia,Prova,2025-06-26,56.93
1029,Benjamin da Costa,Inglês,Trabalho,2025-07-26,71.53
1030,Maria Eduarda da Cruz,Português,Prova,2025-02-07,62.25
1030,Maria Eduarda da Cruz,Geografia,Apresentação,2025-02-07,52.95
1030,Maria Eduarda da Cruz,Inglês,Prova,2025-02-21,48.1
1030,Maria Eduarda da Cruz,Matemática,Prova,2025-02-22,56.41
1030,Maria Eduarda da Cruz,História,Questionário Online,2025-02-26,60.09
1030,Maria Eduarda da Cruz,Ciências,Trabalho,2025-03-02,63.76
1030,Maria Eduarda da Cruz,História,Trabalho,2025-03-11,55.34
1030,Maria Eduarda da Cruz,Ciências,Trabalho,2025-03-12,54.59
1030,Maria Eduarda da Cruz,Ciências,Trabalho,2025-03-20,61.21
1030,Maria Eduarda da Cruz,História,Questionário Online,2025-03-23,57.8
1030,Maria Eduarda da Cruz,Geografia,Questionário Online,2025-03-25,51.58
1030,Maria Eduarda da Cruz,Geografia,Questionário Online,2025-03-28,48.13
1030,Maria Eduarda da Cruz,Ciências,Apresentação,2025-04-03,67.7
1030,Maria Eduarda da Cruz,História,Trabalho,2025-04-10,62.67
1030,Maria Eduarda da Cruz,Português,Apresentação,2025-04-14,51.23
1030,Maria Eduarda da Cruz,Ciências,Questionário Online,2025-04-22,60.33
1030,Maria Eduarda da Cruz,Matemática,Trabalho,2025-04-28,48.03
1030,Maria Eduarda da Cruz,Matemática,Prova,2025-05-12,65.08
1030,Maria Eduarda da Cruz,Geografia,Trabalho,2025-05-13,54.04
1030,Maria Eduarda da Cruz,Geografia,Apresentação,2025-05-19,50.97
1030,Maria Eduarda da Cruz,História,Questionário Online,2025-05-24,54.13
1030,Maria Eduarda da Cruz,Português,Prova,2025-06-01,64.15
1030,Maria Eduarda da Cruz,Matemática,Trabalho,2025-06-20,48.08
1030,Maria Eduarda da Cruz,Geografia,Apresentação,2025-06-25,49.94
1030,Maria Eduarda da Cruz,Matemática,Questionário Online,2025-06-28,50.61
1030,Maria Eduarda da Cruz,Português,Trabalho,2025-07-16,66.77
1030,Maria Eduarda da Cruz,Inglês,Prova,2025-07-18,57.32
1030,Maria Eduarda da Cruz,História,Apresentação,2025-08-08,50.53
1030,Maria Eduarda da Cruz,Português,Trabalho,2025-08-12,59.6
1031,Vitor Hugo Freitas,Ciências,Trabalho,2025-02-10,81.13
1031,Vitor Hugo Freitas,História,Questionário Online,2025-03-04,71.49
1031,Vitor Hugo Freitas,Português,Prova,2025-03-07,70.67
1031,Vitor Hugo Freitas,Português,Apresentação,2025-03-07,46.51
1031,Vitor Hugo Freitas,História,Trabalho,2025-03-20,75.41
1031,Vitor Hugo Freitas,Português,Apresentação,2025-03-28,80.59
1031,Vitor Hugo Freitas,Geografia,Apresentação,2025-04-06,68.2
1031,Vitor Hugo Freitas,Ciências,Questionário Online,2025-04-07,65.87
1031,Vitor Hugo Freitas,Geografia,Trabalho,2025-04-11,75.09
1031,Vitor Hugo Freitas,Matemática,Trabalho,2025-04-16,66.41
1031,Vitor Hugo Freitas,Inglês,Questionário Online,2025-04-24,75.96
1031,Vitor Hugo Freitas,História,Trabalho,2025-05-01,83.66
1031,Vitor Hugo Freitas,Geografia,Apresentação,2025-05-06,79.38
1031,Vitor Hugo Freitas,História,Prova,2025-05-24,80.95
1031,Vitor Hugo Freitas,Matemática,Questionário Online,2025-06-11,79.51
1031,Vitor Hugo Freitas,Inglês,Apresentação,2025-07-03,74.59
1031,Vitor Hugo Freitas,Inglês,Trabalho,2025-07-16,75.14
1031,Vitor Hugo Freitas,Português,Questionário Online,2025-07-17,82.35
1031,Vitor Hugo Freitas,História,Prova,2025-07-20,71.49
1031,Vitor Hugo Freitas,Inglês,Trabalho,2025-07-28,65.34
1031,Vitor Hugo Freitas,Matemática,Trabalho,2025-07-31,70.73
1031,Vitor Hugo Freitas,Ciências,Apresentação,2025-08-08,73.56
1031,Vitor Hugo Freitas,Português,Trabalho,2025-08-19,70.23
1031,Vitor Hugo Freitas,Geografia,Trabalho,2025-08-20,83.86
1032,Ana Vitória Pacheco,Inglês,Trabalho,2025-02-20,81.17
1032,Ana Vitória Pacheco,Geografia,Prova,2025-03-04,69.56
1032,Ana Vitória Pacheco,Geografia,Questionário Online,2025-03-25,80.41
1032,Ana Vitória Pacheco,Português,Trabalho,2025-03-30,78.41
1032,Ana Vitória Pacheco,História,Questionário Online,2025-04-02,87.44
1032,Ana Vitória Pacheco,Português,Trabalho,2025-05-05,79.03
1032,Ana Vitória Pacheco,Inglês,Apresentação,2025-05-13,51.27
1032,Ana Vitória Pacheco,Geografia,Prova,2025-05-14,87.03
1032,Ana Vitória Pacheco,Geografia,Prova,2025-05-18,71.8
1032,Ana Vitória Pacheco,História,Trabalho,2025-06-09,71.82
1032,Ana Vitória Pacheco,Ciências,Apresentação,2025-06-16,69.25
1032,Ana Vitória Pacheco,Geografia,Questionário Online,2025-06-20,78.36
1032,Ana Vitória Pacheco,Inglês,Apresentação,2025-06-28,82.56
1032,Ana Vitória Pacheco,Português,Questionário Online,2025-07-03,84.19
1032,Ana Vitória Pacheco,Ciências,Questionário Online,2025-07-08,85.84
1032,Ana Vitória Pacheco,Matemática,Trabalho,2025-07-24,72.4
1033,Dr. Otto da Rocha,História,Questionário Online,2025-03-04,90.1
1033,Dr. Otto da Rocha,Geografia,Trabalho,2025-03-06,99.33
1033,Dr. Otto da Rocha,Ciências,Trabalho,2025-03-12,99.21
1033,Dr. Otto da Rocha,Português,Questionário Online,2025-03-15,94.16
1033,Dr. Otto da Rocha,Matemática,Questionário Online,2025-03-16,100.0
1033,Dr. Otto da Rocha,Português,Questionário Online,2025-03-23,88.67
1033,Dr. Otto da Rocha,Inglês,Questionário Online,2025-03-25,95.42
1033,Dr. Otto da Rocha,Matemática,Trabalho,2025-04-12,80.62
1033,Dr. Otto da Rocha,Português,Trabalho,2025-04-13,64.72
1033,Dr. Otto da Rocha,História,Apresentação,2025-04-18,86.03
1033,Dr. Otto da Rocha,Português,Apresentação,2025-04-19,92.14
1033,Dr. Otto da Rocha,História,Apresentação,2025-05-04,87.66
1033,Dr. Otto da Rocha,Ciências,Questionário Online,2025-05-23,91.23
1033,Dr. Otto da Rocha,Inglês,Trabalho,2025-05-25,94.3
1033,Dr. Otto da Rocha,Inglês,Prova,2025-05-28,65.01
1033,Dr. Otto da Rocha,Geografia,Questionário Online,2025-05-29,81.18
1033,Dr. Otto da Rocha,Geografia,Prova,2025-06-01,82.8
1033,Dr. Otto da Rocha,Ciências,Prova,2025-06-03,85.8
1033,Dr. Otto da Rocha,Ciências,Questionário Online,2025-06-16,96.19
1033,Dr. Otto da Rocha,Português,Prova,2025-06-20,87.78
1033,Dr. Otto da Rocha,Ciências,Prova,2025-06-24,91.77
1033,Dr. Otto da Rocha,Matemática,Trabalho,2025-07-06,90.7
1033,Dr. Otto da Rocha,Ciências,Trabalho,2025-07-06,87.5
1033,Dr. Otto da Rocha,Português,Apresentação,2025-07-20,94.06
1033,Dr. Otto da Rocha,Geografia,Questionário Online,2025-07-28,90.34
1034,Anthony Gabriel Macedo,Geografia,Apresentação,2025-02-05,57.99
1034,Anthony Gabriel Macedo,História,Trabalho,2025-02-21,52.63
1034,Anthony Gabriel Macedo,Matemática,Trabalho,2025-02-28,62.51
1034,Anthony Gabriel Macedo,Inglês,Trabalho,2025-03-11,26.18
1034,Anthony Gabriel Macedo,Matemática,Trabalho,2025-03-15,61.7
1034,Anthony Gabriel Macedo,Português,Apresentação,2025-03-20,52.2
1034,Anthony Gabriel Macedo,Inglês,Prova,2025-04-16,54.85
1034,Anthony Gabriel Macedo,Geografia,Prova,2025-04-16,46.05
1034,Anthony Gabriel Macedo,História,Trabalho,2025-04-22,54.8
1034,Anthony Gabriel Macedo,História,Apresentação,2025-04-25,56.68
1034,Anthony Gabriel Macedo,Ciências,Trabalho,2025-05-04,60.7
1034,Anthony Gabriel Macedo,História,Questionário Online,2025-05-30,52.36
1034,Anthony Gabriel Macedo,Matemática,Trabalho,2025-06-08,51.17
1034,Anthony Gabriel Macedo,Geografia,Prova,2025-06-11,52.24
1034,Anthony Gabriel Macedo,História,Prova,2025-06-23,49.08
1034,Anthony Gabriel Macedo,Matemática,Prova,2025-06-25,58.55
1034,Anthony Gabriel Macedo,História,Questionário Online,2025-07-20,62.5
1034,Anthony Gabriel Macedo,História,Trabalho,2025-08-03,63.73
1034,Anthony Gabriel Macedo,Inglês,Questionário Online,2025-08-07,61.05
1034,Anthony Gabriel Macedo,Ciências,Prova,2025-08-20,51.22
1035,Vinícius Rocha,Inglês,Apresentação,2025-02-03,47.12
1035,Vinícius Rocha,Matemática,Prova,2025-02-14,66.18
1035,Vinícius Rocha,História,Questionário Online,2025-02-27,48.18
1035,Vinícius Rocha,Português,Questionário Online,2025-03-14,52.74
1035,Vinícius Rocha,Ciências,Questionário Online,2025-04-12,57.78
1035,Vinícius Rocha,Ciências,Apresentação,2025-04-16,64.55
1035,Vinícius Rocha,Ciências,Questionário Online,2025-04-16,51.06
1035,Vinícius Rocha,Inglês,Trabalho,2025-04-22,51.42
1035,Vinícius Rocha,Inglês,Questionário Online,2025-05-05,52.51
1035,Vinícius Rocha,Geografia,Apresentação,2025-05-17,62.11
1035,Vinícius Rocha,Matemática,Prova,2025-05-20,60.09
1035,Vinícius Rocha,Ciências,Trabalho,2025-05-20,51.12
1035,Vinícius Rocha,Geografia,Trabalho,2025-06-02,62.43
1035,Vinícius Rocha,História,Apresentação,2025-06-04,54.8
1035,Vinícius Rocha,Geografia,Prova,2025-06-06,50.18
1035,Vinícius Rocha,Geografia,Questionário Online,2025-06-09,63.03
1035,Vinícius Rocha,História,Prova,2025-06-21,51.43
1035,Vinícius Rocha,Ciências,Prova,2025-07-24,52.8
1035,Vinícius Rocha,Inglês,Apresentação,2025-07-28,52.56
1035,Vinícius Rocha,História,Prova,2025-08-17,54.64
1036,Luana Oliveira,Geografia,Prova,2025-03-02,81.46
1036,Luana Oliveira,Geografia,Prova,2025-03-25,80.36
1036,Luana Oliveira,História,Apresentação,2025-03-29,88.87
1036,Luana Oliveira,História,Prova,2025-05-02,85.11
1036,Luana Oliveira,História,Apresentação,2025-05-21,86.68
1036,Luana Oliveira,História,Questionário Online,2025-06-08,84.34
1036,Luana Oliveira,Inglês,Prova,2025-06-15,81.93
1036,Luana Oliveira,Matemática,Questionário Online,2025-06-23,82.84
1036,Luana Oliveira,Matemática,Prova,2025-07-26,88.9
1036,Luana Oliveira,Inglês,Questionário Online,2025-08-11,84.78
1037,Augusto da Luz,Geografia,Apresentação,2025-02-13,80.18
1037,Augusto da Luz,Ciências,Prova,2025-02-17,55.46
1037,Augusto da Luz,Geografia,Prova,2025-04-01,88.35
1037,Augusto da Luz,Matemática,Apresentação,2025-04-24,83.76
1037,Augusto da Luz,História,Questionário Online,2025-05-15,81.7
1037,Augusto da Luz,Ciências,Prova,2025-06-05,76.99
1037,Augusto da Luz,Inglês,Trabalho,2025-06-12,84.08
1037,Augusto da Luz,História,Questionário Online,2025-06-17,91.13
1037,Augusto da Luz,Inglês,Questionário Online,2025-07-12,81.51
1037,Augusto da Luz,Inglês,Prova,2025-07-28,82.12
1037,Augusto da Luz,Geografia,Prova,2025-08-16,85.43
1038,Raquel Rios,História,Prova,2025-02-17,48.18
1038,Raquel Rios,Geografia,Questionário Online,2025-02-20,65.62
1038,Raquel Rios,História,Questionário Online,2025-03-04,35.19
1038,Raquel Rios,Inglês,Questionário Online,2025-03-08,52.74
1038,Raquel Rios,Português,Trabalho,2025-03-21,63.63
1038,Raquel Rios,Português,Apresentação,2025-03-31,47.08
1038,Raquel Rios,Matemática,Trabalho,2025-05-21,53.93
1038,Raquel Rios,Geografia,Trabalho,2025-06-03,56.09
1038,Raquel Rios,Ciências,Prova,2025-06-10,61.9
1038,Raquel Rios,Português,Trabalho,2025-06-25,58.82
1038,Raquel Rios,Geografia,Trabalho,2025-07-04,59.17
1039,Caleb Novais,Ciências,Questionário Online,2025-02-11,69.6
1039,Caleb Novais,Português,Questionário Online,2025-03-14,82.3
